step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
4425000 1085 1915 19 6
4430000 1080 1920 19 6
4435000 1083 1917 19 6
4440000 1081 1919 19 6
4445000 1078 1922 19 6
4450000 1078 1922 19 6
4455000 1081 1919 19 6
4460000 1085 1915 19 6
4465000 1089 1911 19 6
4470000 1083 1917 19 6
4475000 1087 1913 19 6
4480000 1077 1923 19 6
4485000 1078 1922 19 6
4490000 1078 1922 19 6
4495000 1094 1906 19 6
4500000 1084 1916 19 6
4505000 1091 1909 19 6
4510000 1078 1922 19 6
4515000 1084 1916 19 6
4520000 1091 1909 19 6
4525000 1077 1923 19 6
4530000 1083 1917 19 6
4535000 1087 1913 19 6
4540000 1081 1919 19 6
4545000 1076 1924 19 6
4550000 1069 1931 19 6
4555000 1079 1921 19 6
4560000 1088 1912 19 6
4565000 1084 1916 19 6
4570000 1088 1912 19 6
4575000 1088 1912 19 6
4580000 1093 1907 19 6
4585000 1087 1913 19 6
4590000 1086 1914 19 6
4595000 1081 1919 19 6
4600000 1084 1916 19 6
4605000 1088 1912 19 6
4610000 1091 1909 19 6
4615000 1081 1919 19 6
4620000 1091 1909 19 6
4625000 1090 1910 19 6
4630000 1077 1923 19 6
4635000 1092 1908 19 6
4640000 1090 1910 19 6
4645000 1085 1915 19 6
4650000 1089 1911 19 6
4655000 1080 1920 19 6
4660000 1079 1921 19 6
4665000 1080 1920 19 6
4670000 1072 1928 19 6
4675000 1080 1920 19 6
4680000 1085 1915 19 6
4685000 1085 1915 19 6
4690000 1079 1921 19 6
4695000 1081 1919 19 6
4700000 1081 1919 19 6
4705000 1071 1929 19 6
4710000 1080 1920 19 6
4715000 1092 1908 19 6
4720000 1082 1918 19 6
4725000 1071 1929 19 6
4730000 1082 1918 19 6
4735000 1086 1914 19 6
4740000 1078 1922 19 6
4745000 1088 1912 19 6
4750000 1087 1913 19 6
4755000 1083 1917 19 6
4760000 1076 1924 19 6
4765000 1079 1921 19 6
4770000 1079 1921 19 6
4775000 1073 1927 19 6
4780000 1078 1922 19 6
4785000 1079 1921 19 6
4790000 1078 1922 19 6
4795000 1083 1917 19 6
4800000 1081 1919 19 6
4805000 1074 1926 19 6
4810000 1082 1918 19 6
4815000 1080 1920 19 6
4820000 1072 1928 19 6
4825000 1083 1917 19 6
4830000 1079 1921 19 6
4835000 1081 1919 19 6
4840000 1075 1925 19 6
4845000 1076 1924 19 6
4850000 1073 1927 19 6
4855000 1077 1923 19 6
4860000 1084 1916 19 6
4865000 1078 1922 19 6
4870000 1075 1925 19 6
4875000 1076 1924 19 6
4880000 1088 1912 19 6
4885000 1086 1914 19 6
4890000 1077 1923 19 6
4895000 1078 1922 19 6
4900000 1087 1913 19 6
4905000 1080 1920 19 6
4910000 1079 1921 19 6
4915000 1077 1923 19 6
4920000 1075 1925 19 6
4925000 1084 1916 19 6
4930000 1074 1926 19 6
4935000 1077 1923 19 6
4940000 1079 1921 19 6
4945000 1074 1926 19 6
4950000 1078 1922 19 6
4955000 1076 1924 19 6
4960000 1082 1918 19 6
4965000 1075 1925 19 6
4970000 1088 1912 19 6
4975000 1079 1921 19 6
4980000 1077 1923 19 6
4985000 1076 1924 19 6
4990000 1074 1926 19 6
4995000 1082 1918 19 6
5000000 1088 1912 19 6
5005000 1079 1921 19 6
5010000 1078 1922 19 6
5015000 1085 1915 19 6
5020000 1089 1911 19 6
5025000 1072 1928 19 6
5030000 1085 1915 19 6
5035000 1075 1925 19 6
5040000 1083 1917 19 6
5045000 1079 1921 19 6
5050000 1077 1923 19 6
5055000 1084 1916 19 6
5060000 1081 1919 19 6
5065000 1075 1925 19 6
5070000 1069 1931 19 6
5075000 1070 1930 19 6
